Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
309,2021-03-25,117.96602630615234,119.01275087692757,116.4106273881796,116.93887818958069,98844700
310,2021-03-26,118.57254791259766,118.83667706674994,116.33237593563868,117.731260359211,94071200
311,2021-03-29,118.74864196777344,119.91275082818898,118.10300696502964,119.00298664807106,80819200
312,2021-03-30,117.29105377197266,117.78017409006814,116.27368261472802,117.49648340996671,85671900
313,2021-03-31,119.4920883178711,120.8322731356612,118.5138477380496,119.00296802796035,118323800
314,2021-04-01,120.32360076904297,121.47792504243581,119.82469594439944,120.96924318486211,75089100
315,2021-04-05,123.16050720214844,123.41485187715786,120.39208419443258,121.17467974982267,88651200
316,2021-04-06,123.4637451171875,124.36372467715026,122.91593276997253,123.7474357865334,80171300
317,2021-04-07,125.11697387695312,125.13653540500879,122.41702773888204,123.09201613924569,83466700
318,2021-04-08,127.52344512939453,127.55279115323391,125.72348600899966,126.14412230187551,88844600
319,2021-04-09,130.10601806640625,130.1451411281215,126.65282945773264,126.97565069226758,106686700
320,2021-04-12,128.3843231201172,129.95929134574504,127.78759565756825,129.63647010271666,91420000
321,2021-04-13,131.5048828125,131.7298889082425,129.05928119869824,129.5581934810451,91266500
322,2021-04-14,129.15708923339844,132.06246464983604,128.79514503277485,132.0037726093852,87222800
323,2021-04-15,131.57337951660156,132.06249988655176,130.73209188321647,130.90818297831848,89347100
324,2021-04-16,131.24078369140625,131.73968110440896,130.37992704769707,131.37773680047187,84922400
325,2021-04-19,131.90597534179688,132.5222717730815,130.4386142591335,130.60491339062307,94264200
326,2021-04-20,130.21360778808594,132.5809482656911,128.9418920136985,132.08205092978312,94812300
327,2021-04-21,130.59512329101562,130.8396834469913,128.44299690378307,129.4799295768372,68847100
328,2021-04-22,129.06907653808594,131.2309800623084,128.55061017652483,130.1451323202757,84566500
329,2021-04-23,131.3972930908203,132.17987368023367,129.2842896751612,129.2842896751612,78657500
330,2021-04-26,131.7886199951172,132.1212183306872,130.6538569277666,131.89622709506892,66905100
331,2021-04-27,131.46575927734375,132.46356891164857,131.1918530917334,132.07226369879982,66015800
332,2021-04-28,130.6733856201172,132.0820545207044,130.18426530334483,131.38749710310995,107760100
333,2021-04-29,130.57557678222656,134.08747257107711,129.56798996025657,133.50052212496433,151101000
334,2021-04-30,128.59951782226562,130.65381415781053,128.21800457946676,128.91254705716273,109839500
335,2021-05-03,129.65599060058594,131.15271231319818,128.9614481976195,129.16687034568793,75135100
336,2021-05-04,125.06806945800781,128.6288723998823,123.9430911832169,128.3353972104989,137564700
337,2021-05-05,125.31263732910156,127.61149397563412,125.18546126388162,126.38869312319078,84000900
338,2021-05-06,126.91697692871094,126.92675396385664,124.36376017580233,125.10722533308426,78128300
339,2021-05-07,127.59309387207031,128.62197939641553,126.87775437814886,128.2202307892884,78973300
340,2021-05-10,124.30062103271484,126.93655347047559,124.26142403861365,126.80917632275558,88071200
341,2021-05-11,123.37950134277344,123.73225929039904,120.30260126371391,121.01793322731803,126142800
342,2021-05-12,120.30259704589844,122.13501696157893,119.79305116069399,120.91994025373684,112172300
343,2021-05-13,122.4583740234375,123.61465887026078,121.76264438757792,122.07621277945914,105861300
344,2021-05-14,124.88854217529297,125.31970156938155,123.32070002778138,123.71266243367454,81918000
345,2021-05-17,123.73226165771484,124.37900077220148,122.65437060963178,124.27121091978704,74244600
346,2021-05-18,122.34078216552734,124.43777217244039,122.27218931393898,124.01641394809468,63342900
347,2021-05-19,122.18399810791016,122.40937140960422,120.39077542858485,120.68474905590568,92612000
348,2021-05-20,124.75137329101562,125.15313686719469,122.58578986436477,122.71318196220793,76857100
349,2021-05-21,122.9091567993164,125.4275056368896,122.6935770778331,125.25112290804525,79295400
350,2021-05-24,124.54557037353516,125.36869212394858,123.4088876885631,123.47748054475917,63092900
351,2021-05-25,124.349609375,125.74107639005582,123.7812642192773,125.251117740315,72009500
352,2021-05-26,124.30062103271484,124.8297692389876,123.8792626912048,124.40841089747757,56575900
353,2021-05-27,122.76216125488281,125.07473132442752,122.56618378162433,123.89885153275387,94625600
354,2021-05-28,122.10562133789062,123.27170742078762,122.04682959457176,123.04632661129708,71311100
355,2021-06-01,121.78226470947266,122.83075994083762,121.44910149392759,122.56618959179076,67637100
356,2021-06-02,122.54657745361328,122.72296016407643,121.5568815278501,121.78225486696007,59278900
357,2021-06-03,121.05714416503906,122.34081392488444,120.65538058996748,122.17423231007713,76229200
358,2021-06-04,123.35990905761719,123.6244868847475,121.36090732088668,121.57648703897455,75169300
359,2021-06-07,123.36969757080078,123.78125473088885,122.32120243854156,123.63426789483995,71057600
360,2021-06-08,124.19280242919922,125.87824288128334,123.67345546064644,124.05561671962153,74403800
361,2021-06-09,124.57498168945312,125.18252383113118,123.97724066446416,124.65337567084285,56877900
362,2021-06-10,123.57547760009766,125.61367614452429,123.40889600611712,124.4671847907461,71186400
363,2021-06-11,124.7905502319336,124.87874532211927,123.56567241757213,123.98703068475491,53522400
364,2021-06-14,127.85765075683594,127.91644250380197,124.51618772718142,125.2511144685025,96906500
365,2021-06-15,127.03453826904297,127.9752510907451,126.78956268498881,127.32851196033258,62746300
366,2021-06-16,127.5342788696289,128.25941195726705,125.87825653584821,127.74985857265314,91815000
367,2021-06-17,129.14134216308594,129.8860776224525,127.04435143931097,127.19134578361376,96721700
368,2021-06-18,127.83808135986328,128.86696697995066,127.62250162274736,128.08305697457453,108953300
369,2021-06-21,129.64109802246094,129.74888789079176,126.61320301951973,127.6812931089003,79663300
370,2021-06-22,131.28732299804688,131.38531922160797,128.97475267197447,129.47451247916192,74783600
371,2021-06-23,131.01295471191406,131.62050439899582,130.55239936376128,131.08155506050588,60214200
372,2021-06-24,130.728759765625,131.93403531891448,130.2583959308748,131.74785150334102,68711000
373,2021-06-25,130.43478393554688,131.19910646414033,130.1408102817522,130.7777556903275,70783700
374,2021-06-28,132.0712432861328,132.53179860685148,130.66999004165285,130.72878179287244,62111300
375,2021-06-29,133.59010314941406,133.74689113033088,131.6499004799743,132.09085359319357,64556100
376,2021-06-30,134.20741271972656,134.64836572202546,133.1393079515186,133.4332816037582,63261400
377,2021-07-01,134.5111846923828,134.56997643445254,133.0315227403941,133.85465198573496,52485800
378,2021-07-02,137.1471405029297,137.18633001828633,134.98154971442102,135.1285290871627,78852600
379,2021-07-06,139.16574096679688,140.2730204949,137.25493430561346,137.25493430561346,108181800
380,2021-07-07,141.6645050048828,141.9780660151754,139.79288772853153,140.65519172092976,104911600
381,2021-07-08,140.3612060546875,141.16471813821977,137.84285005243268,138.73456470357425,105575500
382,2021-07-09,142.193603515625,142.72274410487802,139.78303761495576,139.88103381213466,99890800
383,2021-07-12,141.5959014892578,143.37933109333952,141.105950273032,143.27154122768485,76299700
384,2021-07-13,142.7129669189453,144.4963962387887,140.74336872639185,141.13532365605394,100827100
385,2021-07-14,146.1523895263672,146.56396155860705,144.71193226988518,145.12350430212504,127050800
386,2021-07-15,145.49588012695312,146.98533571546386,144.13381661407468,146.24061539726927,106820300
387,2021-07-16,143.44786071777344,146.75012584657617,142.94811605428242,145.47626514134978,93251400
388,2021-07-19,139.58709716796875,141.17454926069658,138.8227744741875,140.86097330831228,121434600
389,2021-07-20,143.21270751953125,144.1436266165373,140.08683190917176,140.57678303301844,96350000
390,2021-07-21,142.477783203125,143.19312262136464,141.72326922538142,142.60517528212256,74993500
391,2021-07-22,143.84963989257812,145.2214969339576,142.8795313726681,143.00692343798204,77338200
392,2021-07-23,145.57427978515625,145.73106773788473,143.96724064999466,144.58458386878672,71447400
393,2021-07-26,145.99566650390625,146.81878094574583,144.73158401268006,145.2901355674368,72434100
394,2021-07-27,143.8202667236328,146.21123076065714,142.62478470512065,146.1230281888383,104818600
395,2021-07-28,142.06622314453125,144.0162339928002,139.67525927689903,141.89964155731053,118931200
396,2021-07-29,142.7129669189453,143.604681578867,141.6742728984309,141.7820627469063,56699500
397,2021-07-30,142.9285430908203,143.38909834548167,141.21371414962817,141.4782919442919,70440600
398,2021-08-02,142.59536743164062,143.99662035248164,142.33078966013647,143.418481662853,62880000
399,2021-08-03,144.3983917236328,145.0647180561516,142.2621971091317,142.87954029235215,64786600
400,2021-08-04,143.99664306640625,144.81975742745607,143.34011030565534,144.31021898611445,56368300
401,2021-08-05,144.1044464111328,144.86876909682545,143.23233386196435,144.02605242386636,46397700
402,2021-08-06,143.41746520996094,144.36939566640558,142.91697171230874,143.62355957636092,54126800
403,2021-08-09,143.36839294433594,143.9670294656135,142.80901962336827,143.47634428340314,48908700
404,2021-08-10,142.88754272460938,144.9582349617114,142.59312859632232,143.71189030419347,69023100
405,2021-08-11,143.14266967773438,143.98664871773903,142.81881568830585,143.32913242690734,48493500
406,2021-08-12,146.1162567138672,146.27327959158745,143.12307362087492,143.4665592940723,72282600
407,2021-08-13,146.32232666015625,146.65598898865775,145.50778746444493,146.1947437215137,59375000
408,2021-08-16,148.30467224121094,148.37337534872952,143.74130641918998,145.77273511641434,103296000
409,2021-08-17,147.3920135498047,148.85424577061949,146.3125001875388,147.43126177455844,92229700
410,2021-08-18,143.63339233398438,147.91216847248862,143.42729793250948,147.00930937577087,86326000
411,2021-08-19,143.96702575683594,145.24281019262168,141.808014005634,142.328139087416,86960300
412,2021-08-20,145.42926025390625,145.73348263655066,144.0455246026639,144.69323256382265,60549600
413,2021-08-23,146.9209442138672,147.39199773297793,145.13484320151846,145.54701690255555,60131800
414,2021-08-24,146.8326416015625,148.04954634761012,146.37139629315473,146.66581042238676,48606400
415,2021-08-25,145.59609985351562,147.519592250737,145.04653487560168,147.0190838087262,58991300
416,2021-08-26,144.79139709472656,146.34196428288527,144.76195717766552,145.58631977895118,48597200
417,2021-08-27,145.83163452148438,145.9788340786454,144.0946048743713,144.7324895880992,55802400
418,2021-08-30,150.26742553710938,150.63054275493232,145.841450580605,146.22418442407636,90956700
419,2021-08-31,149.00146484375,149.9533952991406,148.47151645903594,149.8160040465339,86453100
420,2021-09-01,149.6688232421875,152.09280979667415,149.50199203888408,149.9828690186599,80313700
421,2021-09-02,150.7875518798828,151.8376253671697,149.560838913159,151.00345455998809,71115500
422,2021-09-03,151.42543029785156,151.74928427243492,150.23796572437928,150.89548198507103,57808700
423,2021-09-07,153.77093505859375,154.33030841689003,151.5137800748948,152.08297672118582,82278300
424,2021-09-08,152.22035217285156,154.1143897180931,151.11139891038036,154.0555098943376,74420200
425,2021-09-09,151.19973754882812,153.20172648114232,151.08196292373444,152.59328165383056,57305700
426,2021-09-10,146.19479370117188,152.58351153780956,145.92981942052876,152.11245779685498,140893200
427,2021-09-13,146.76394653320312,148.5991043920851,145.97884721713058,147.82382836372247,102404300
428,2021-09-14,145.36058044433594,148.25563513558592,144.17313063309547,147.54904724190396,109296300
429,2021-09-15,146.25363159179688,146.65599705539884,143.64318269682568,145.79238629928224,83281300
430,2021-09-16,146.01809692382812,146.19475138463315,144.4773531646783,145.67462626455162,68034100
431,2021-09-17,143.33897399902344,146.04756618473306,143.04455985172558,146.04756618473306,129868800
432,2021-09-20,140.277099609375,142.14169754222866,138.63821269534515,141.12107882598275,123478900
433,2021-09-21,140.7579345703125,141.9061509958665,140.12004986680236,141.24861971901947,75834000
434,2021-09-22,143.1328887939453,143.70207048798758,141.0229333023473,141.75896115358555,76404300
435,2021-09-23,144.0946502685547,144.3399929241285,142.92681683209898,143.91799576978732,64838200
436,2021-09-24,144.1829376220703,144.7226943379148,142.8482732767658,142.94641630674622,53477900
437,2021-09-27,142.66180419921875,143.24082409127374,141.14069212341911,142.75994722486152,74150700
438,2021-09-28,139.26629638671875,142.05338511565432,139.0503936707916,140.58132931134702,108972300
439,2021-09-29,140.1691436767578,141.7589590196526,139.38404431901697,139.81584971450067,74602000
440,2021-09-30,138.86390686035156,141.6902583077313,138.64800418175875,140.98367044588636,89056700
441,2021-10-01,139.99249267578125,140.25746689766834,136.51844777297612,139.2564648173922,94639600
442,2021-10-04,136.54786682128906,139.56068091563057,135.69407942788672,139.11905228846942,98322000
443,2021-10-05,138.48117065429688,139.59012394137855,136.76377254220841,136.89135547952526,80861100
444,2021-10-06,139.35462951660156,139.50182912135037,135.79224933640586,136.87176301965528,83221100
445,2021-10-07,140.62057495117188,141.53325731976742,140.06120154260262,140.3948639248738,61732700
446,2021-10-08,140.2378387451172,141.49399178970734,139.90417636832538,141.34679220421845,58773200
447,2021-10-11,140.1494903564453,142.11223095937743,139.16812005497925,139.6195569824435,64452200
448,2021-10-12,138.87371826171875,140.58130812824112,138.41247298124185,140.5616765276079,73035900
449,2021-10-13,138.284912109375,138.7657740406363,136.60676207042818,138.6087661510849,78762700
450,2021-10-14,141.081787109375,141.1995617265244,138.873703962982,139.46253212516237,69907100
451,2021-10-15,142.14166259765625,142.20054241639374,140.8364383757292,141.09160422295378,67940300
452,2021-10-18,143.81985473632812,144.10444560236448,140.49300922542568,140.77760009146203,85589200
453,2021-10-19,145.98863220214844,146.39099759633692,143.81981234722122,144.27123427402455,76378900
454,2021-10-20,146.47935485839844,146.96023179232097,145.36059309181522,145.92978977650145,58418800
455,2021-10-21,146.69525146484375,146.85227433157712,145.1152444328355,146.03773505673811,61421000
456,2021-10-22,145.9199676513672,147.38219996847627,145.87089613630118,146.90133805459163,58883400
457,2021-10-25,145.87088012695312,146.5872762498157,144.86987823265756,145.91012834998406,50720600
458,2021-10-26,146.53822326660156,148.02989537029094,146.2339858890175,146.54803157896646,60893400
459,2021-10-27,146.0769805908203,146.94057630434148,145.72368667066797,146.57747407165155,56094900
460,2021-10-28,149.7277069091797,150.316520234439,146.93079494698944,147.0289379884622,100077900
461,2021-10-29,147.00930786132812,147.14669913605402,143.6824623755483,144.47737010607145,124953200
462,2021-11-01,146.18495178222656,146.9111563462423,145.0465584432789,146.214391698361,74588300
463,2021-11-02,147.22518920898438,148.7463162991763,145.8807016001512,145.89052488768692,69122000
464,2021-11-03,148.66781616210938,149.13886978936398,147.02892929321277,147.5883026678542,54511500
465,2021-11-04,148.147705078125,149.59030601260565,147.83365931379845,148.7561500283499,60394600
466,2021-11-05,148.67840576171875,149.58258253436696,147.47938515102905,149.27791606706361,65463900
467,2021-11-08,147.85281372070312,148.96338536873958,147.57763021441775,148.80613336618327,55020900
468,2021-11-09,148.2164764404297,148.8258093306056,147.47937439726354,147.61696617879937,56787900
469,2021-11-10,145.37615966796875,147.54816002545584,145.3073712836708,147.44005113894966,65187100
470,2021-11-11,145.32704162597656,146.86021155645847,145.14030669919578,146.3983080486063,41000000
471,2021-11-12,147.41058349609375,147.81352120891913,144.9437391025949,145.8773986754407,63804000
472,2021-11-15,147.42042541503906,149.26809954574952,146.86022060019894,147.7840576655542,59222800
473,2021-11-16,148.4031982421875,148.8847769331927,146.77174226503004,147.3614298460006,59256200
474,2021-11-17,150.85040283203125,152.33442961865157,148.39339590269816,148.40321853171864,88807000
475,2021-11-18,155.15504455566406,155.94128964959728,150.41794373346818,151.0665970606914,137827700
476,2021-11-19,157.78900146484375,158.25092000668332,153.8381297863703,154.93886418579316,117305600
477,2021-11-22,158.2509002685547,162.85040986078795,158.23124001490817,158.89953867509402,117467900
478,2021-11-23,158.6342010498047,159.0174935359154,156.3246085076116,158.34917984431854,96041900
479,2021-11-24,159.15505981445312,159.35161734057587,156.89461077309667,157.98552228891256,69463600
480,2021-11-26,154.11329650878906,157.69069791152225,153.67103827148128,156.82584169085234,76959800
481,2021-11-29,157.48431396484375,158.417973553797,156.05923801728514,156.6292653970327,88748200
482,2021-11-30,162.45726013183594,162.6734778867134,157.16977775663022,157.23858113153506,174048100
483,2021-12-01,161.93643188476562,167.37133051574247,161.70055379902215,164.59981924468755,152052500
484,2021-12-02,160.9438018798828,161.3762375670579,155.08630483464538,156.01014198517714,136739200
485,2021-12-03,159.0568084716797,162.12316353860186,156.9732712438897,161.199326466995,118023100
486,2021-12-06,162.47695922851562,164.99293189077792,161.4548359617341,161.46465859062198,107497000
487,2021-12-07,168.23617553710938,168.62930565360898,165.44501919367465,166.17229866191352,120405400
488,2021-12-08,172.06910705566406,172.93397827343048,167.7644262171737,169.16984194604416,116998900
489,2021-12-09,171.5580596923828,173.71040029059532,170.92906648071906,171.9020466816097,108923700
490,2021-12-10,176.3639373779297,176.54084965789616,171.68580203438307,172.19686362537885,115402700
491,2021-12-13,172.71774291992188,178.99785124666644,172.5113477652422,178.00521097357498,153237000
492,2021-12-14,171.33200073242188,174.68336162152622,169.24846375567876,172.23617743924208,139380400
493,2021-12-15,176.2165069580078,176.41306447625462,169.34671147190795,172.09856171649545,131063300
494,2021-12-16,169.29754638671875,178.0248370316896,167.81352007058763,176.19682385595584,150185800
495,2021-12-17,168.1968231201172,170.48675479737042,166.77176246160374,167.00762546934996,195432700
496,2021-12-20,166.83074951171875,167.64647750919124,164.58013804602012,165.38602841932968,107499100
497,2021-12-21,170.01504516601562,170.22142533588615,166.21158850394502,168.60962950115896,91185900
498,2021-12-22,172.61944580078125,172.83566356965642,169.18945937305884,170.06415307573488,92135300
499,2021-12-23,173.24844360351562,173.80864829178057,172.25581836202977,172.82584567773912,68356600
500,2021-12-27,177.2288055419922,177.3172541822936,174.02487426792013,174.04451952373478,74919600
501,2021-12-28,176.20668029785156,178.2116060992947,175.45975568348982,177.0617287998104,79144300
502,2021-12-29,176.29513549804688,177.5236387502155,175.07645487319965,176.2459923686846,62348900
503,2021-12-30,175.13540649414062,177.46465866978764,175.0272976168205,176.38356989658638,59773000
504,2021-12-31,174.51626586914062,176.14770679713808,174.21158446445702,175.02731242664456,64062300
505,2022-01-03,178.87989807128906,179.7349465415521,174.65385883537695,174.77179035001552,104487900
506,2022-01-04,176.60963439941406,179.79392040563258,176.0396070589959,179.4892539814939,99310400
507,2022-01-05,171.91183471679688,177.0715485386063,171.63665117934394,176.52118146370043,94537600
508,2022-01-06,169.04205322265625,172.28530491748282,168.68824367419558,169.73001206789144,96904000
509,2022-01-07,169.20912170410156,171.14524402422893,168.08872734087262,169.91674077523325,86709100
510,2022-01-10,169.22877502441406,169.53344141826716,165.27790453846367,166.17225846623543,106765600
511,2022-01-11,172.06910705566406,172.16737833271398,167.8823727445654,169.3565768677328,76138300
512,2022-01-12,172.51133728027344,174.13295555388092,171.81355583992206,173.09118720876316,74805200
513,2022-01-13,169.22877502441406,173.58258316228603,168.83564500300932,172.75703261190145,84505800
514,2022-01-14,170.09365844726562,170.7914399169012,168.1476984416165,168.3933990992247,80440800
515,2022-01-18,166.87989807128906,169.57276781693594,166.4966056259258,168.56048225619764,90956700
516,2022-01-19,163.3712921142578,168.13789130970082,163.0862859235723,167.07646257144611,94815000
517,2022-01-20,161.68084716796875,166.7619347111161,161.35652051674097,164.10837074224375,91420500
518,2022-01-21,159.61697387695312,163.46955826967317,159.50886499109,161.5924017044035,122848900
519,2022-01-24,158.84056091308594,159.50887451917274,152.0395683138979,157.26808565686596,162294600
520,2022-01-25,157.0322265625,159.9609746399648,154.3196962957588,156.24598134135783,115798400
521,2022-01-26,156.94375610351562,161.56292551584528,155.1059199641222,160.6882317654177,108275300
522,2022-01-27,156.4818572998047,161.02240127110773,155.55802030212934,159.65630602886313,121954600
523,2022-01-28,167.4007568359375,167.42041708553484,160.0002549802617,162.86021394342566,179935700
524,2022-01-31,171.77427673339844,171.990494554835,166.59490164124617,167.23373247599272,115541600
525,2022-02-01,171.60719299316406,171.83323343223077,169.3467436133565,171.0175053301255,86213900
526,2022-02-02,172.81600952148438,172.8553300243515,170.34918033798783,171.7447582622127,84914300
527,2022-02-03,169.9265594482422,173.20913145041823,169.15997463841794,171.47938931840278,89418100
528,2022-02-04,169.64120483398438,171.32394513354754,167.9584645344212,168.94251932550307,82465400
529,2022-02-07,168.9228515625,171.1763304609041,168.22416604358875,170.1037143263292,77251200
530,2022-02-08,172.0423126220703,172.55402535255456,168.6965170956554,168.99173655614575,74829200
531,2022-02-09,173.46917724609375,173.83327271357754,172.11117683042102,173.24284884864312,71285000
532,2022-02-10,169.37548828125,172.68191263721238,168.81458491651972,171.36328295754743,90865900
533,2022-02-11,165.9510040283203,170.32020982591467,165.36056513089437,169.5821687118747,98670700
534,2022-02-14,166.1871795654297,166.87601492289843,163.90416522012222,164.70124720629926,86185500
535,2022-02-15,170.03485107421875,170.19230347259372,167.53535806583648,168.2438788430367,62527400
536,2022-02-16,169.79867553710938,170.57607229918491,167.33853829378842,169.1098401120767,61177400
537,2022-02-17,166.1871795654297,169.1688644106395,165.78371349338204,168.30289138097328,69589300
538,2022-02-18,164.63235473632812,167.8206823626154,163.54005341590076,167.11217679103845,82772700
539,2022-02-22,161.69993591308594,164.0321416183072,159.56452320279533,162.34940084592097,91162800
540,2022-02-23,157.5176544189453,163.50069421366558,157.20274968475783,162.90042020266935,90009200
541,2022-02-24,160.1450958251953,160.25334246210673,149.5763410580208,150.14709468760051,141147500
542,2022-02-25,162.22145080566406,162.48713480856267,158.30490162446958,161.22754578023935,91974200
543,2022-02-28,162.48716735839844,162.7823868806883,159.84005683383072,160.46001632909056,95056600
544,2022-03-01,160.59774780273438,163.94354328714707,159.3873645469528,162.07383007117033,83474400
545,2022-03-02,163.90415954589844,164.69140636238802,160.35172123734418,161.76876250392863,79724800
546,2022-03-03,163.57943725585938,166.21671212228483,162.91028714997404,165.78372557589515,76678400
547,2022-03-04,160.56822204589844,162.9102773059474,159.51529120397137,161.86718160657645,83737200
548,2022-03-07,156.7599334716797,162.38872815867046,156.5040696124171,160.75519357831982,96418800
549,2022-03-08,154.9295654296875,160.28282509123494,153.31571641544002,156.28756564227362,131148300
550,2022-03-09,160.35171508789062,160.80438687004462,156.86816795403388,158.905153435018,91454900
551,2022-03-10,155.99237060546875,157.83254827067594,153.49286301272676,157.64557545679153,105342000
552,2022-03-11,152.2628173828125,156.74027038411012,152.03648894987714,156.3958451472846,96970100
553,2022-03-14,148.21832275390625,151.66251440478936,147.70662509120922,149.03509000440232,108732100
554,2022-03-15,152.61705017089844,153.089407270085,147.98216062819657,148.49385829575584,92964300
555,2022-03-16,157.04530334472656,157.44876942008187,151.99711238572482,154.54581073699606,102300200
556,2022-03-17,158.0588836669922,158.4328293113158,155.1165693039783,156.08093884327653,75615400
557,2022-03-18,161.3652801513672,161.85730748505333,157.21256825381766,157.95060925434686,123511700
558,2022-03-21,162.7429962158203,163.69753062342352,160.410776006235,160.90280343219604,95811400
559,2022-03-22,166.1281280517578,166.71855188517935,162.28047042303692,162.87089425645846,81532000
560,2022-03-23,167.4959716796875,169.88721760148997,164.9767788153055,165.3113688542094,98062700
561,2022-03-24,171.29444885253906,171.36332488957797,167.49599622256298,168.33243390367338,90131400
562,2022-03-25,171.93406677246094,172.48513509296794,169.99547749215097,171.10746429170044,80546200
563,2022-03-28,172.800048828125,172.92796575635768,169.25744513309817,169.42473266654576,90371900
564,2022-03-29,176.1064453125,176.15563603779327,173.528211647518,173.87263681747436,100589400
565,2022-03-30,174.93540954589844,176.74606660387158,173.88246380150596,175.70297101646278,92633200
566,2022-03-31,171.8258056640625,175.19127120838715,171.6191475535364,175.0042983977884,103049300
567,2022-04-01,171.53060913085938,172.09152763755276,169.19840379678678,171.2550749570232,78751300
568,2022-04-04,175.59474182128906,175.6439475646401,171.6585226009615,171.78645453057726,76468400
569,2022-04-05,172.26864624023438,175.45698948199342,171.6388517127187,174.66974256872732,73401800
570,2022-04-06,169.0901336669922,170.86143526379934,167.41724355380708,169.6116814961237,89058800
571,2022-04-07,169.39520263671875,170.59575076458447,167.14172361896223,168.4308330803216,77594700
572,2022-04-08,167.37786865234375,169.04092358061774,166.50206052636017,169.04092358061774,76575500
573,2022-04-11,163.10708618164062,166.33478478538393,162.8610724769926,166.0198950514866,72246700
574,2022-04-12,164.9866180419922,167.16137056561655,163.9828780227514,165.3408783419899,79265200
575,2022-04-13,167.6829376220703,168.3127321148904,164.11082878699807,164.72093797881234,70618900
576,2022-04-14,162.6544189453125,168.5390777375964,162.4084052337266,167.8994330781819,75329400
577,2022-04-18,162.43792724609375,163.94352983512067,160.96184509877446,161.30625525719185,69023900
578,2022-04-19,164.73077392578125,165.14409017149563,161.2964321500132,162.3887336211493,67723800
579,2022-04-20,164.56349182128906,166.18719136722032,163.45152002793873,166.06909457220715,67929800
580,2022-04-21,163.7664031982422,168.7949239860417,163.26454063992998,166.21670513338208,87227800
581,2022-04-22,159.21022033691406,165.1932753547798,158.92485105020066,163.80576949112535,84882400
582,2022-04-25,160.28286743164062,160.56823674674308,155.9333465615322,158.55092119216803,96046400
583,2022-04-26,154.29978942871094,159.75144619433357,154.22106324602348,159.66288486961668,95623200
584,2022-04-27,154.07345581054688,157.24209821717469,152.9024282829644,153.42397608702464,88063200
585,2022-04-28,161.03074645996094,161.8967195942573,156.3958411813348,156.710745963074,130216800
586,2022-04-29,155.13623046875,163.54990186297132,154.74261456190868,159.25942241026976,131747600
587,2022-05-02,155.44129943847656,155.70698341755673,150.8260801242461,154.21123096519486,123055300
588,2022-05-03,156.93707275390625,158.14747110367338,153.82747065183054,155.62827792248643,88966500
589,2022-05-04,163.37278747558594,163.82544428980776,156.7205671988061,157.12403328379716,108256500
590,2022-05-05,154.2703094482422,161.4637492307035,152.47932210721157,161.23742078079442,130525300
591,2022-05-06,154.99954223632812,157.12822726592017,151.94448418251287,153.74795219056614,116124600
592,2022-05-09,149.85523986816406,153.5705818622736,149.29351226682695,152.68362217522588,131577900
593,2022-05-10,152.2696990966797,154.46737635991622,150.71260627459526,153.26506437118704,115366700
594,2022-05-11,144.37586975097656,153.1960990593114,143.69587178095387,151.2743754728662,142689800
595,2022-05-12,140.4929656982422,144.08018734631574,136.78748878802156,140.69992744454566,182602000
596,2022-05-13,144.9770050048828,145.95265608735048,141.03500230205145,142.49353909158592,113990900
597,2022-05-16,143.4297637939453,145.38106598701418,142.08948225415682,143.43962842487466,86643800
598,2022-05-17,147.07611083984375,147.59842494021692,144.55321674293847,146.7016158103138,78336300
599,2022-05-18,138.77821350097656,145.2233813560545,137.87153963890293,144.72078142086878,109742900
600,2022-05-19,135.3585205078125,139.6060259100609,134.61939501913687,137.8518359532745,136095600
601,2022-05-20,135.5950164794922,138.65992377824847,130.68722797221466,137.07326729810367,137426100
602,2022-05-23,141.03500366210938,141.18282274987226,135.65416330433425,135.79213279876197,117726300
603,2022-05-24,138.3248748779297,139.91153156082976,135.3388090457555,138.76834717267448,104132700
604,2022-05-25,138.48257446289062,139.73414963230113,136.33417493293138,136.42286639453397,92482700
605,2022-05-26,141.69528198242188,142.2471599393567,135.1515582804655,135.3979334424933,90601500
606,2022-05-27,147.47030639648438,147.50971980321964,143.15380903801713,143.28192892561134,90978500
607,2022-05-31,146.681884765625,148.47550281972386,144.71088384685805,146.9085606983146,103718400
608,2022-06-01,146.55380249023438,149.53986813880326,145.53872302627965,147.72653558588104,74286600
609,2022-06-02,149.01759338378906,149.0767210300662,144.73065857809644,145.68659562637686,72348100
610,2022-06-03,143.2720947265625,145.82453789756687,142.3654358987846,144.770044944171,88570300
611,2022-06-06,144.02105712890625,146.41583140720172,142.799030970996,144.89815206168706,71598400
612,2022-06-07,146.55380249023438,146.83959105092737,142.0106440716535,142.25701922442352,67808200
613,2022-06-08,145.81468200683594,147.69697680968412,145.32193168448424,146.42568759453718,53950200
614,2022-06-09,140.5718231201172,145.80482957531117,140.46341743862806,144.9474487547002,69473000
615,2022-06-10,135.1417236328125,138.7190811555441,135.07273136179253,138.24604500265073,91437900
616,2022-06-13,129.96786499023438,133.23972019612276,129.53424218326774,130.94350126835883,122207100
617,2022-06-14,130.8350830078125,131.9487037426672,129.5736431654767,131.1997285355144,84784300
618,2022-06-15,133.4663543701172,135.34866434133303,130.24377786500034,132.3428841585756,91533000
